fighter_id,name,weight_class,activity_recency_days,win_streak,last_5_win_pct,sig_str_diff_per_min,td_rate,td_attempts_per_15,control_per_15,finish_rate,opponent_recent_win_pct_avg
dccb63727f2f5f74,Matt Frevola,,,0,,,,,,,
64ad3e3b0efa30bb,Ivan Erslan,,,0,,,,,,,
46e2011d92463b7e,Oumar Sy,,,0,,,,,,,
74f9448b97bf8bec,Da Woon Jung,,,0,,,,,,,
5b86d491d63890c5,Ludovit Klein,,,0,,,,,,,
37c5366d18ed6c05,Roosevelt Roberts,,,0,,,,,,,
07047eb7d17fb0a2,Daria Zhelezniakova,,,0,,,,,,,
e8fe9c15d348e778,Daniel Barez,,,0,,,,,,,
dc7927cd622676a7,Victor Altamirano,,,0,,,,,,,
e3964ece586e0635,Jacqueline Cavalcanti,,,0,,,,,,,
f2b3f4ef3f780168,Nora Cornolle,,,0,,,,,,,
fd406a32a6fb3a29,Chris Duncan,,,0,,,,,,,
4bdedbdeedff7d1d,Bolaji Oki,,,0,,,,,,,
33e33d51f289d2a1,Maurice Smith,,,0,,,,,,,
b361180739bed4b0,David Abbott,,,0,,,,,,,
a7b48e18ca27795d,Mark Kerr,,,0,,,,,,,
31c01fbc2586a5eb,Dwayne Cason,,,0,,,,,,,
9fd1f08dd4aec14a,Dave Beneteau,,,0,,,,,,,
a220be6d41d6f97d,Carlos Barreto,,,0,,,,,,,
91181b29be041f1c,Greg Stott,,,0,,,,,,,
312f47c3d2f83ffa,Houston Dorr,,,0,,,,,,,
baa5358456803df8,Alex Hunter,,,0,,,,,,,
4dc496aa0cfc0d95,Harry Moskowitz,,,0,,,,,,,
1fe7adb23b3eedfb,Yuki Kondo,,,0,,,,,,,
9f488f520ed25bbf,Kenichi Yamamoto,,,0,,,,,,,
e06fd1260ac865a7,Yoji Anjo,,,0,,,,,,,
263ebd4a669e1e98,Fabiano Iha,,,0,,,,,,,
4f74c8be51db8a37,Daiju Takase,,,0,,,,,,,
63eedfcc73071d41,Lance Gibson,,,0,,,,,,,
8a8a84b743ae7699,Dennis Hallman,,,0,,,,,,,
a390eb8a9b2df298,Chuck Liddell,,,0,,,,,,,
eb04b9d31e938edb,Michelle Waterson-Gomez,,,0,,,,,,,
242d36d241b43c12,Kron Gracie,,,0,,,,,,,
d8da10db80131bec,Niko Price,,,0,,,,,,,
beecb672a279223e,Amanda Ribas,,,0,,,,,,,
7447e9f28508106a,Mackenzie Dern,,,0,,,,,,,
2844b047183a1adb,Luis Pena,,,0,,,,,,,
cad24459b28592ca,Eryk Anders,,,0,,,,,,,
a67f5afa8d6a1b80,Ryan Spann,,,0,,,,,,,
cc7040fe76f0ef91,Devin Clark,,,0,,,,,,,
fb3e61720be4690c,Mike Davis,,,0,,,,,,,
e7f51d9f9e9259e7,Thomas Gifford,,,0,,,,,,,
cdb96af67d096b1e,Alex Morono,,,0,,,,,,,
b0d6a1d8ac3d563d,Max Griffin,,,0,,,,,,,
5f6f049d54728e88,Andre Ewell,,,0,,,,,,,
82d4c957649faf9b,Miguel Baeza,,,0,,,,,,,
c487223b0289bda9,Hector Aldana,,,0,,,,,,,
fccf811c1e8b01c7,Andrew Sanchez,,,0,,,,,,,
f923e012414c883e,Lauren Mueller,,,0,,,,,,,
8bdac25ce0bb874d,Ronda Rousey,,,0,,,,,,,
51a0c09cbe9b8472,Liz Carmouche,,,0,,,,,,,
f7a7f7118d4b01b6,Lyoto Machida,,,0,,,,,,,
78114b7199cef90c,Urijah Faber,,,0,,,,,,,
5755960ebd0b16f6,Ivan Menjivar,,,0,,,,,,,
523fa774700d7d3f,Court McGee,,,0,,,,,,,
d1a1314976c50bef,Josh Neer,,,0,,,,,,,
dd37fd509af89f15,Josh Koscheck,,,0,,,,,,,
89a407032911e27e,Brendan Schaub,,,0,,,,,,,
e6c5908910cc26e4,Lavar Johnson,,,0,,,,,,,
c58f51dedb310998,Michael Chiesa,,,0,,,,,,,
706f8e2b34e8e18b,Anton Kuivanen,,,0,,,,,,,
bfc2fc38a0e20211,Matt Grice,,,0,,,,,,,
501b07aec9b8fc2d,Sam Stout,,,0,,,,,,,
01d2ed8c502e3828,Caros Fodor,,,0,,,,,,,
6e0273f9478be71e,Kenny Robertson,,,0,,,,,,,
64959f90b6dd9759,Brock Jardine,,,0,,,,,,,
a0602dd050bebefc,Jon Manley,,,0,,,,,,,
2c64c035485906aa,Nah-Shon Burrell,,,0,,,,,,,
0fb1e2694a39a02f,Yuri Villefort,,,0,,,,,,,
d81ac739417d7f53,Jake Ellenberger,,,0,,,,,,,
82e7929bf6c2b689,Diego Sanchez,,,0,,,,,,,
ebc1f40e00e0c481,Stefan Struve,,,0,,,,,,,
cbd6f1abf955e628,Dave Herman,,,0,,,,,,,
bd21a1e3d41c97ee,Ronny Markes,,,0,,,,,,,
6ef65b6a152e49d5,Philip De Fries,,,0,,,,,,,
92aafa8f4b26269b,Walel Watson,,,0,,,,,,,
7bd94b60d7521e4a,John Albert,,,0,,,,,,,
b0a6124751a56bc4,Jonathan Brookins,,,0,,,,,,,
d403b1a6f278c95e,Vagner Rocha,,,0,,,,,,,
9b198c73e3d0d289,Justin Salas,,,0,,,,,,,
7a613f78dd7ee8f8,Bernardo Magalhaes,,,0,,,,,,,
ffc088e64fab57e9,Quinton Jackson,,,0,,,,,,,
2b93ebd9f5417ad2,Michael Bisping,,,0,,,,,,,
98b80a717b9bda17,Matt Hamill,,,0,,,,,,,
1eacf73d6a0055dc,Cheick Kongo,,,0,,,,,,,
c32fb8c0f6471a4d,Mirko Filipovic,,,0,,,,,,,
9b74de674c355425,Paul Taylor,,,0,,,,,,,
0541480fbf719d86,Houston Alexander,,,0,,,,,,,
7f955f71fa2ce7ac,Alessio Sakara,,,0,,,,,,,
33011768c3c4dc9a,Terry Etim,,,0,,,,,,,
2924886ee9c4c527,Thiago Silva,,,0,,,,,,,
679a9054e2815943,Tomasz Drwal,,,0,,,,,,,
5f87a5c00b3d17ed,Dennis Siver,,,0,,,,,,,
a8aba6fd8a463043,Jess Liaudin,,,0,,,,,,,
918d9d89d4d52acc,Anthony Torres,,,0,,,,,,,
1338e2c7480bdf9e,Israel Adesanya,,,0,,,,,,,
f77c68bb4be8516d,Yoel Romero,,,0,,,,,,,
7cbf7c78d3b34218,Drakkar Klose,,,0,,,,,,,
57b10fca4f9c9a7a,Alex Oliveira,,,0,,,,,,,
da0995f19b749cfa,Mark Madsen,,,0,,,,,,,
d2cd7a69cc55e7ed,Austin Hubbard,,,0,,,,,,,
260e9e0d4954aea6,Rodolfo Vieira,,,0,,,,,,,
88d7b6d8230e1f3f,Saparbeg Safarov,,,0,,,,,,,
483a953b18d73bb3,Deron Winn,,,0,,,,,,,
e00a3dee329a51f7,Jamall Emmers,,,0,,,,,,,
3b0a516d2921e0d6,Batgerel Danaa,,,0,,,,,,,
d05412b513b19621,Guido Cannetti,,,0,,,,,,,
792be9a24df82ed6,Brandon Moreno,,,0,,,,,,,
eabf206b162b3b83,Paul Craig,,,0,,,,,,,
5444c5a201d3ee5a,Jamahal Hill,,,0,,,,,,,
37ed1ab2f8b819f4,Brad Riddell,,,0,,,,,,,
519e4fe37ce9ff75,Drew Dober,,,0,,,,,,,
a17ad5a5048e8c3f,Darren Stewart,,,0,,,,,,,
12f91bfa8f1f723b,Joanne Wood,,,0,,,,,,,
76e2870ffafbe38f,Movsar Evloev,,,0,,,,,,,
2c9d00968f818270,Hakeem Dawodu,,,0,,,,,,,
91dac5e69e28d5b5,Pannie Kianzad,,,0,,,,,,,
4c2d90e335e6df19,Alexis Davis,,,0,,,,,,,
809bd1a871491508,Terrance McKinney,,,0,,,,,,,
b93c06d09d1c4ac0,Steven Peterson,,,0,,,,,,,
971246648e162f0d,Chase Hooper,,,0,,,,,,,
2f1a257d6777096d,Luigi Vendramini,,,0,,,,,,,
a2ea77e974c5889f,Carlos Felipe,,,0,,,,,,,
c03520b5c88ed6b4,Merab Dvalishvili,,,0,,,,,,,
132deb59abae64b1,Valentina Shevchenko,,,0,,,,,,,
e8b731feff72294b,Alexa Grasso,,,0,,,,,,,
f166e93d04a8c274,Diego Lopes,,,0,,,,,,,
323d4ca260dfa0ba,Esteban Ribovics,,,0,,,,,,,
4148802ae4a50768,Daniel Zellhuber,,,0,,,,,,,
f2900678e98f6d6a,Ronaldo Rodriguez,,,0,,,,,,,
6d68c1afe954f121,Ode Osbourne,,,0,,,,,,,
d3f5d33d61cd00c9,Norma Dumont,,,0,,,,,,,
578ef12674df1e6a,Irene Aldana,,,0,,,,,,,
e4a47b07044ddd72,Ignacio Bahamondes,,,0,,,,,,,
2e7878927067fdca,Manuel Torres,,,0,,,,,,,
8bd4200561c77a62,Ketlen Souza,,,0,,,,,,,
40cb680ae1cd331f,Yazmin Jauregui,,,0,,,,,,,
5ef94841c4bc3f86,Edgar Chairez,,,0,,,,,,,
fe2babf95de24fb1,Raul Rosas Jr.,,,0,,,,,,,
7d420039bbfe7c1a,Aoriqileng,,,0,,,,,,,
1d00756835ca67c9,Donald Cerrone,,,0,,,,,,,
fc169c387b4b465d,Raquel Pennington,,,0,,,,,,,
98c23cb6da5b3352,Aleksei Oleinik,,,0,,,,,,,
068f8a189a47fea6,Maurice Greene,,,0,,,,,,,
7be14eaed4c74856,Brian Kelleher,,,0,,,,,,,
f53d4f21d1b5f2dc,Diego Ferreira,,,0,,,,,,,
cbb682f5fcc44bfc,Anthony Pettis,,,0,,,,,,,
4498b382c65a7faa,Roxanne Modafferi,,,0,,,,,,,
6a740daf1b279661,Maycee Barber,,,0,,,,,,,
94426bb170c88115,Sodiq Yusuff,,,0,,,,,,,
8fd808923cffff82,Andre Fili,,,0,,,,,,,
b1d19449397541dc,Askar Askarov,,,0,,,,,,,
c2a670b22d2e196f,Aleksa Camur,,,0,,,,,,,
ba1e6cb3d43f7430,Justin Ledet,,,0,,,,,,,
70d2329a92864fdb,Sabina Mazo,,,0,,,,,,,
2c99576fefe53c7c,Renan Barao,,,0,,,,,,,
b96619b3acd7d9da,Miesha Tate,,,0,,,,,,,
f72465a784c1b084,Jessica Eye,,,0,,,,,,,
3be081c29bf734d9,Takanori Gomi,,,0,,,,,,,
4d44f37107f01b9b,Tom Lawlor,,,0,,,,,,,
d1e7fc58d4225cdf,Danny Castillo,,,0,,,,,,,
fc9a9559a05f2704,Eddie Wineland,,,0,,,,,,,
8f6a18831a120817,James Krause,,,0,,,,,,,
66ab58d0b3783607,Andrew Holbrook,,,0,,,,,,,
22aa91e402d0fe1f,Ramsey Nijem,,,0,,,,,,,
dcbf01d605681ad1,Elizabeth Phillips,,,0,,,,,,,
a7ddae0be8b78147,Jessamyn Duke,,,0,,,,,,,
68c11c27d4d56572,Dominique Steele,,,0,,,,,,,
50cc91ce2982785d,Ricco Rodriguez,,,0,,,,,,,
4e9fb05d7e5e61b8,Wesley Correira,,,0,,,,,,,
eb1723480fa2f96c,Caol Uno,,,0,,,,,,,
40a604761ca7d64d,Din Thomas,,,0,,,,,,,
d90b630e0561818b,Gan McGee,,,0,,,,,,,
1652f3213655b935,Phil Baroni,,,0,,,,,,,
275cafc9de131c83,Dave Menne,,,0,,,,,,,
394f55ebca199124,Ivan Salaverry,,,0,,,,,,,
01b39decaf0abf6a,Benji Radach,,,0,,,,,,,
bb2c3c3a466224af,Lone'er Kavanagh,,,0,,,,,,,
9a97acbfd5a08bfa,David Martinez,,,0,,,,,,,
6e8349a0a0476d60,Imanol Rodriguez,,,0,,,,,,,
34b96d52db1d26e6,Kevin Borjas,,,0,,,,,,,
faf317c665546a36,Santiago Luna,,,0,,,,,,,
07797f10b9569cfc,Angel Pacheco,,,0,,,,,,,
e463ce0a2ca474f4,Ryan Gandra,,,0,,,,,,,
baa9be02c3e3e038,Jose Daniel Medina,,,0,,,,,,,
9cdd2da1a9104a0b,Macy Chiasson,,,0,,,,,,,
9c27f3217891f3f0,Kris Moutinho,,,0,,,,,,,
4a574b8512fc1b30,Javier Reyes,,,0,,,,,,,
9f5609dba6584ab2,Regina Tarin,,,0,,,,,,,
e4faa79383c9f214,Ernesta Kareckaite,,,0,,,,,,,
5d495dec23d7c68e,Francis Marshall,,,0,,,,,,,
21b813b919776d90,Erik Silva,,,0,,,,,,,
fdd22e895a70e4a8,Damian Pinas,,,0,,,,,,,
b4443fae47e7eb9d,Wes Schultz,,,0,,,,,,,
ee779c43a8926d52,Rashad Evans,,,0,,,,,,,
d897897060f10a3a,Rich Franklin,,,0,,,,,,,
8ddf9c51c5fdea75,Rousimar Palhares,,,0,,,,,,,
a8e6a69796280f17,Nate Marquardt,,,0,,,,,,,
9bcf8603ceb25680,Dong Hyun Kim,,,0,,,,,,,
aa1952ec0b3dd8e1,Kurt Pellegrino,,,0,,,,,,,
83d0de122f2f9664,Michael Patt,,,0,,,,,,,
2be6596a9db33bf5,Jason MacDonald,,,0,,,,,,,
55a7b2d4e54ffac9,Ryo Chonan,,,0,,,,,,,
1c86754617d9813a,Roan Carneiro,,,0,,,,,,,
b12fb759e02378de,Gilbert Urbina,,,0,,,,,,,
8a1f3b5c526cd6e6,Daniel Rodriguez,,,0,,,,,,,
ee9ebceabfd16fa7,Kevin Lee,,,0,,,,,,,
5f61780fe5e9b6d0,Andre Petroski,,,0,,,,,,,
ce175eaafe867d1f,Micheal Gillmore,,,0,,,,,,,
ea7e5bc78d9de658,Makhmud Muradov,,,0,,,,,,,
4dcfb28c011c11b2,Wellington Turman,,,0,,,,,,,
e4277e87a789d687,Dustin Jacoby,,,0,,,,,,,
b8bbdeff718dbb7d,Pat Sabatini,,,0,,,,,,,
c0386644627a7ee5,Mana Martinez,,,0,,,,,,,
97cf1a2c7c5e7889,Steve Garcia,,,0,,,,,,,
ffe9703408fb5964,David Onama,,,0,,,,,,,
7d8435c56043b0ae,Ante Delija,,,0,,,,,,,
d66a46de8d705353,Jeremiah Wells,,,0,,,,,,,
40f3cb27fc7305a1,Themba Gorimbo,,,0,,,,,,,
70380ccdc81915b8,Yadier del Valle,,,0,,,,,,,
a57cb948c4c70a47,Isaac Dulgarian,,,0,,,,,,,
feedf3053472fe56,Charles Radtke,,,0,,,,,,,
7cec3c4a5e7b6d68,Daniel Frunza,,,0,,,,,,,
253076a23d03dcd0,Allan Nascimento,,,0,,,,,,,
7f6ed67d3ed3c036,Cody Durden,,,0,,,,,,,
07a74004d964c7f4,Billy Elekana,,,0,,,,,,,
7e9b36a9847db116,Kevin Christian,,,0,,,,,,,
0e46690e55a8df75,Timmy Cuamba,,,0,,,,,,,
117a06469813e4ef,ChangHo Lee,,,0,,,,,,,
ad5cb64af10fc946,Donte Johnson,,,0,,,,,,,
4e6738062d469256,Sedriques Dumas,,,0,,,,,,,
b9706f80d005036c,Ketlen Vieira,,,0,,,,,,,
1235b31de15d0c6e,Montserrat Conejo Ruiz,,,0,,,,,,,
4a07b1988477502c,Seokhyeon Ko,,,0,,,,,,,
8e382b585a92affe,Phil Rowe,,,0,,,,,,,
d35298b6df168456,Talita Alencar,,,0,,,,,,,
c0d5c0c95c59050b,Ariane Carnelossi,,,0,,,,,,,
22e47b53e4ceb27c,David Loiseau,,,0,,,,,,,
9fe85152f351e737,Mike Swick,,,0,,,,,,,
6888e31ce88f5b17,Steve Vigneault,,,0,,,,,,,
6506c1d34da9c013,Georges St-Pierre,,,0,,,,,,,
dbaaf42313af90fa,Joe Doerksen,,,0,,,,,,,
0a97691039c4bbfb,Mark Hominick,,,0,,,,,,,
5f04e3d58d9ce982,Yves Edwards,,,0,,,,,,,
f34312c2ccfa0e00,Spencer Fisher,,,0,,,,,,,
f3388d2cf7ab3f64,Rob MacDonald,,,0,,,,,,,
62918a2118de08b2,Tom Murphy,,,0,,,,,,,
49efbdc6c9f650c4,Icho Larenas,,,0,,,,,,,
140745cbbcb023ac,Mauricio Rua,,,0,,,,,,,
a1f6999fe57236e0,Wanderlei Silva,,,0,,,,,,,
d4f364dd076bb0e2,Cung Le,,,0,,,,,,,
b26d3e3746fb4024,Brian Bowles,,,0,,,,,,,
5b5307450405abf0,Rick Story,,,0,,,,,,,
c6a33ff198aaaeeb,Stephan Bonnar,,,0,,,,,,,
497ba5b12a4bfc47,Jason Brilz,,,0,,,,,,,
d0314416a7f26527,Michael McDonald,,,0,,,,,,,
d18dbcb0f8e2b55d,Alex Soto,,,0,,,,,,,
3a8176e15b9887c1,Chris Weidman,,,0,,,,,,,
33b2f68ef95252e0,Miguel Torres,,,0,,,,,,,
8cb76103cd8a1562,Nick Pace,,,0,,,,,,,
fd5b6598a3b70c0a,Seth Baczynski,,,0,,,,,,,
e2b8186b618b00c4,Shamar Bailey,,,0,,,,,,,
6f018c039b4d5d80,Jon Fitch,,,0,,,,,,,
513c6f1715e547a8,Brock Lesnar,,,0,,,,,,,
b0550072e5f0afa7,Yoshihiro Akiyama,,,0,,,,,,,
4130a743d9d22163,Alan Belcher,,,0,,,,,,,
21b8a0f5c231096f,Mark Coleman,,,0,,,,,,,
86f582852a5b240a,Mac Danzig,,,0,,,,,,,
07f72a2a7591b409,Jon Jones,,,0,,,,,,,
20bcc9966affb19c,Jake O'Brien,,,0,,,,,,,
a26198ba5093147e,TJ Grant,,,0,,,,,,,
5d7bdab5e03e3216,CB Dollaway,,,0,,,,,,,
9f1641c08cf8fbe2,Shannon Gugerty,,,0,,,,,,,
2cd428e9606856fd,Jairzinho Rozenstruik,,,0,,,,,,,
fea79f9bc8c68769,Marlon Moraes,,,0,,,,,,,
d0aaedcf7ccd0b45,Chris Daukaus,,,0,,,,,,,
2f5cbecbbe18bac4,Shamil Abdurakhimov,,,0,,,,,,,
f7467152fd9f18a2,Taila Santos,,,0,,,,,,,
4d8fa64202cee4c1,Jalin Turner,,,0,,,,,,,
681399317dbf4701,Uros Medic,,,0,,,,,,,
12585614e0ed2626,Nick Maximov,,,0,,,,,,,
f14f644d41ade29f,Cody Brundage,,,0,,,,,,,
16a64f93f6678b7b,Martin Sano,,,0,,,,,,,
87c0b1c696ddfb43,Jonathan Pearce,,,0,,,,,,,
a0e6753c42698f13,Omar Morales,,,0,,,,,,,
32ab52e5de93092d,Steve Erceg,,,0,,,,,,,
077e3ace32b72be9,CJ Vergara,,,0,,,,,,,
72ea1984c52019b5,Saimon Oliveira,,,0,,,,,,,
20bccc9bb4ceb23e,Melquizael Costa,,,0,,,,,,,
5ec591b78349ba7e,Christian Rodriguez,,,0,,,,,,,
8e5d953bdb9ae5e7,Loopy Godinez,,,0,,,,,,,
abb68e3c7ca128f2,Julia Polastri,,,0,,,,,,,
e132d47bd9efbbe0,Rafa Garcia,,,0,,,,,,,
c77a953488e5607d,Vinc Pichel,,,0,,,,,,,
e2be0c1a9b886d92,MarQuel Mederos,,,0,,,,,,,
acff437707625fc7,Yushin Okami,,,0,,,,,,,
2650e2f846a30f64,Amir Sadollah,,,0,,,,,,,
1fcfc3709fe58151,Peter Sobotta,,,0,,,,,,,
59583ff832fe9d68,Krzysztof Soszynski,,,0,,,,,,,
132f860d02953f4c,Goran Reljic,,,0,,,,,,,
84ac950d4c1722dd,Duane Ludwig,,,0,,,,,,,
ccdd90bd1fc7dab6,Vladimir Matyushenko,,,0,,,,,,,
28ba5f27e473420c,Alexandre Ferreira,,,0,,,,,,,
a01e84abefd85ec0,Pascal Krauss,,,0,,,,,,,
771b60ff889661c8,Mark Scanlon,,,0,,,,,,,
7339d340aa2889cb,Kyle Noke,,,0,,,,,,,
d23ccf4a6c221284,Karlos Vemola,,,0,,,,,,,
93b9496275bbbf80,Seth Petruzelli,,,0,,,,,,,
4f736494fc733095,Carlos Eduardo Rocha,,,0,,,,,,,
baed16f18348908e,Kris McCray,,,0,,,,,,,
08ae5cd9aef7ddd3,Kimo Leopoldo,,,0,,,,,,,
05866d8c3a321856,Marvin Eastman,,,0,,,,,,,
12458872d6afae1b,Vernon White,,,0,,,,,,,
b4bc2e3353a770b5,Ian Freeman,,,0,,,,,,,
e0f7c4f3f67bc808,Wes Sims,,,0,,,,,,,
7b9aa973e5c04624,Eddie Ruiz,,,0,,,,,,,
445a98acb8985970,Falaniko Vitale,,,0,,,,,,,
1dab0d1d81dd06db,Tra Telligman,,,0,,,,,,,
c9cf753cfdf77fc2,Marcin Tybura,,,0,,,,,,,
a78a87d8c2bbb1cb,Julija Stoliarenko,,,0,,,,,,,
886264a0c9f4ea5e,Andre Muniz,,,0,,,,,,,
4c88a1db5a46c6a4,Jai Herbert,,,0,,,,,,,
396fe87b84ac2e1c,Lerone Murphy,,,0,,,,,,,
850266b3dc4e506e,Daniel Marcos,,,0,,,,,,,
113df4fde64735c6,Davey Grant,,,0,,,,,,,
2975297f505e9447,Jonny Parsons,,,0,,,,,,,
58bbef3770bb2dfc,Joel Alvarez,,,0,,,,,,,
f41b9f5efc7162d6,Jamal Pogues,,,0,,,,,,,
a331233f597090a5,Bryan Barberena,,,0,,,,,,,
c739c2995a275314,Yanal Ashmouz,,,0,,,,,,,
65adf3856c4d9256,Jafel Filho,,,0,,,,,,,
34ff304266360297,Manon Fiorot,,,0,,,,,,,
24656ef4d605c96f,Aiemann Zahabi,,,0,,,,,,,
d0f3959b4a9747e6,Jose Aldo,,,0,,,,,,,
873626e5547b5235,Kyle Prepolec,,,0,,,,,,,
dd6103dd7127db1d,Mike Malott,,,0,,,,,,,
a9e260472d321361,Jasmine Jasudavicius,,,0,,,,,,,
b4b496ec2197ee3e,Navajo Stirling,,,0,,,,,,,
8e9eb3fc86db0f7d,Marc-Andre Barriault,,,0,,,,,,,
12ebd7d157e91701,Bruno Silva,,,0,,,,,,,
b67d6bacc68d4c92,Daniel Santos,,,0,,,,,,,
d008d785f6347dc2,JeongYeong Lee,,,0,,,,,,,
a4dc0f2b95df4cc1,Bekzat Almakhan,,,0,,,,,,,
7b433309b0fd12aa,Brad Katona,,,0,,,,,,,
3c6976f8182d9527,Alexander Gustafsson,,,0,,,,,,,
369e1ce458ef50a6,Ruslan Magomedov,,,0,,,,,,,
80eacd4da0617c57,Joseph Benavidez,,,0,,,,,,,
3dd92ff9fb0412b3,Ali Bagautinov,,,0,,,,,,,
3253b16d38ae087d,Julianna Pena,,,0,,,,,,,
cf65d56b0755ed3b,Alan Jouban,,,0,,,,,,,
f0feeb2192937424,Angela Hill,,,0,,,,,,,
ed9d8ee3a4239b1c,Sage Northcutt,,,0,,,,,,,
97a6bbe6e6566a94,Francisco Trevino,,,0,,,,,,,
de75d1c45a39e221,Sergio Pettis,,,0,,,,,,,
202b0467521c9d6f,Viktor Pesta,,,0,,,,,,,
008dc37cca279def,Sean McCorkle,,,0,,,,,,,
07225ba28ae309b6,Charles Oliveira,,,0,,,,,,,
79899ecf62020f6d,Joe Stevenson,,,0,,,,,,,
fc31f896cde2bc2e,John Howard,,,0,,,,,,,
cf9d24e4bd0cf2ce,Mark Bocek,,,0,,,,,,,
a149d6bc670cdb60,Dustin Hazelett,,,0,,,,,,,
934de214814b8ff4,Jesse Bongfeldt,,,0,,,,,,,
0d506315895efffc,Sean Pierson,,,0,,,,,,,
d023ae89a2a4a41e,Matthew Riddle,,,0,,,,,,,
196ed28337adc630,Pat Audinwood,,,0,,,,,,,
767755fd74662dbf,Khamzat Chimaev,,,0,,,,,,,
f1b2aa7853d1ed6e,Kamaru Usman,,,0,,,,,,,
b07aed698fba8624,Ikram Aliskerov,,,0,,,,,,,
d317a5e2b3f88c5f,Warlley Alves,,,0,,,,,,,
0fd5f4b838e890cc,Said Nurmagomedov,,,0,,,,,,,
a54660deb6a8489c,Muin Gafurov,,,0,,,,,,,
0bc697c5936a2d0a,Trevor Peek,,,0,,,,,,,
3753714927f18437,Mohammad Yahya,,,0,,,,,,,
bbab3baf66128ae2,Javid Basharat,,,0,,,,,,,
eb8d8c2a95cfccb8,Victor Henry,,,0,,,,,,,
46d0a888d87d91ac,Abu Azaitar,,,0,,,,,,,
d80ee110748171ac,Mike Breeden,,,0,,,,,,,
a72a2a769fa5a2be,Anshul Jubli,,,0,,,,,,,
8d11d9c13e2ccdf7,Muhammad Naimov,,,0,,,,,,,
6c9b66b43663f2f7,Viktoriia Dudakova,,,0,,,,,,,
d05cb1e8d1b885d8,Jinh Yu Frey,,,0,,,,,,,
06734ca9d88dec3a,Shara Magomedov,,,0,,,,,,,
1f454354805b6f75,Anderson Silva,,,0,,,,,,,
9d4522df6fc49a47,Kuniyoshi Hironaka,,,0,,,,,,,
4c8d6fde2dde07c4,Dan Lauzon,,,0,,,,,,,
c8136ab8aa32c974,Kalib Starnes,,,0,,,,,,,
1ea8df62b3f8fea6,Justin James,,,0,,,,,,,
d0d7160824278840,Junior Assuncao,,,0,,,,,,,
7c0847d3854a95f2,Sean Salmon,,,0,,,,,,,
7450525c7ba032a0,Heath Herring,,,0,,,,,,,
e0ec3c3b6b611f7e,Hermes Franca,,,0,,,,,,,
68c6cd5287b473a7,Dean Lister,,,0,,,,,,,
6da99156486ed6c2,Joshua Burkman,,,0,,,,,,,
d8022d5526b1d937,Chad Reiner,,,0,,,,,,,
06f36cf4bd97ec77,Ed Herman,,,0,,,,,,,
0597a4528ebd1307,Chris Price,,,0,,,,,,,
7d21de9c6d7c98b2,Rich Clementi,,,0,,,,,,,
7215953cd5c6254d,Ross Pointon,,,0,,,,,,,
ccd1299e0345e0ce,Melvin Guillard,,,0,,,,,,,
44260175069b6276,Jens Pulver,,,0,,,,,,,
daf1b84aebd6602b,Roger Huerta,,,0,,,,,,,
fa8b9e6b0c2269f8,Jason Dent,,,0,,,,,,,
7f0b4a75ef3039a3,Eddie Sanchez,,,0,,,,,,,
1209b5134401ca53,Mario Neto,,,0,,,,,,,
04d5718ed2661e8c,Jorge Gurgel,,,0,,,,,,,
15df64c02b6b0fde,Danny Abbadi,,,0,,,,,,,
8caca5857ce0e30b,David Lee,,,0,,,,,,,
68dd7b3783c19f9c,Shane Carwin,,,0,,,,,,,
d43a048a880efdff,Chris Leben,,,0,,,,,,,
91acd6910b802a9e,Chris Lytle,,,0,,,,,,,
896c322f56b8be5a,George Sotiropoulos,,,0,,,,,,,
df05aa15b2d66f57,Chris Tuchscherer,,,0,,,,,,,
744e098e065cfdbe,Ricardo Romero,,,0,,,,,,,
234f3767ff0e5701,Kendall Grove,,,0,,,,,,,
c4b81cdecd5d6abe,Gerald Harris,,,0,,,,,,,
d2c55d1d2e67773b,David Branch,,,0,,,,,,,
22edaf53ad59a967,Daniel Roberts,,,0,,,,,,,
e86bc32f5997a8f7,Forrest Petz,,,0,,,,,,,
7691a80e6ca3e55b,Jon Madsen,,,0,,,,,,,
ece280745f8727b8,Kamal Shalorus,,,0,,,,,,,
24b033b3daf1c9df,Luiz Cane,,,0,,,,,,,
a08d909a5be6f410,Eliot Marshall,,,0,,,,,,,
eea0274e153256a0,Ian Loveland,,,0,,,,,,,
05560764359161e4,Constantinos Philippou,,,0,,,,,,,
99bd87a300079ed9,Erik Koch,,,0,,,,,,,
effd9de9937996f8,Tyron Woodley,,,0,,,,,,,
441eacbe20e0e80b,Augusto Sakai,,,0,,,,,,,
1788eee370f077b7,Blagoy Ivanov,,,0,,,,,,,
aa171d55d4b5208f,Billy Quarantillo,,,0,,,,,,,
be68b375707dcb85,Spike Carlyle,,,0,,,,,,,
7c9f96f9a6a5cd50,Brok Weaver,,,0,,,,,,,
2244d9a2b64b8c3b,Hannah Cifers,,,0,,,,,,,
e872e9a9a902c045,Katlyn Cerminara,,,0,,,,,,,
5eb50529a8418b77,Gabe Green,,,0,,,,,,,
7279654c7674cd24,Klidson Abreu,,,0,,,,,,,
6e15f63b6c2e2c15,Brandon Royval,,,0,,,,,,,
e7bba7ce4d6c7b07,Casey Kenney,,,0,,,,,,,
45f0cc9d18f35137,Chris Gutierrez,,,0,,,,,,,
ec34349e7dffcde7,Claudia Gadelha,,,0,,,,,,,
